price_level,tpo_count,first_seen_period,last_seen_period,periods,is_single_print,relative_density
4658.25,2,V,W,VW,False,0.13333333333333333
4658.0,2,V,W,VW,False,0.13333333333333333
4657.75,2,V,W,VW,False,0.13333333333333333
4657.5,2,V,W,VW,False,0.13333333333333333
4657.25,2,V,W,VW,False,0.13333333333333333
4657.0,2,V,W,VW,False,0.13333333333333333
4656.75,2,V,W,VW,False,0.13333333333333333
4656.5,2,V,W,VW,False,0.13333333333333333
4656.25,2,V,W,VW,False,0.13333333333333333
4656.0,2,V,W,VW,False,0.13333333333333333
4655.75,2,V,W,VW,False,0.13333333333333333
4655.5,2,V,W,VW,False,0.13333333333333333
4655.25,2,V,W,VW,False,0.13333333333333333
4655.0,2,V,W,VW,False,0.13333333333333333
4654.75,2,V,W,VW,False,0.13333333333333333
4654.5,2,V,W,VW,False,0.13333333333333333
4654.25,2,V,W,VW,False,0.13333333333333333
4654.0,2,V,W,VW,False,0.13333333333333333
4653.75,1,V,V,V,True,0.06666666666666667
